"api_version","results__corporate_grouping__name","results__corporate_grouping__wikipedia_id","results__corporate_grouping__companies_count","results__corporate_grouping__created_at","results__corporate_grouping__updated_at","results__corporate_grouping__curators__user__name","results__corporate_grouping__curators__user__opencorporates_url","results__corporate_grouping__memberships__membership__source__publisher","results__corporate_grouping__memberships__membership__source__retrieved_at","results__corporate_grouping__memberships__membership__source__url","results__corporate_grouping__memberships__membership__source__source_type","results__corporate_grouping__memberships__membership__company__name","results__corporate_grouping__memberships__membership__company__jurisdiction_code","results__corporate_grouping__memberships__membership__company__company_number","results__corporate_grouping__memberships__membership__company__opencorporates_url","results__corporate_grouping__memberships__membership__company__inactive"
"","","","","","","","","J. Yng","2016-11-23T00:30:17+00:00","https://opencorporates.com/users/11422","user","THCR HOLDING CORP.","us_de","2249649","https://opencorporates.com/companies/us_de/2249649","null"
"","","","","","","","","J. Yng","2016-11-23T00:30:42+00:00","https://opencorporates.com/users/11422","user","THCR HOLDING CORP.","us_de","2249649","https://opencorporates.com/companies/us_de/2249649","null"
"","","","","","","","","J. Yng","2016-11-23T00:31:00+00:00","https://opencorporates.com/users/11422","user","THCR HOLDING CORP.","us_nj","0100489748","https://opencorporates.com/companies/us_nj/0100489748","null"
"","","","","","","","","J. Yng","2016-11-23T00:31:31+00:00","https://opencorporates.com/users/11422","user","DT CONNECT II MEMBER CORP","us_fl","F14000003274","https://opencorporates.com/companies/us_fl/F14000003274","False"
"","","","","","","","","J. Yng","2016-11-23T00:33:20+00:00","https://opencorporates.com/users/11422","user","TRUMP CARIBBEAN LLC","us_fl","M03000003558","https://opencorporates.com/companies/us_fl/M03000003558","False"
"","","","","","","","","J. Yng","2016-11-23T00:33:36+00:00","https://opencorporates.com/users/11422","user","TRUMP CARIBBEAN LLC","us_ny","2675885","https://opencorporates.com/companies/us_ny/2675885","False"
"","","","","","","","","J. Yng","2016-11-23T00:37:39+00:00","https://opencorporates.com/users/11422","user","TRUMP INTERNATIONAL GOLF CLUB, L.C.","us_fl","L97000000480","https://opencorporates.com/companies/us_fl/L97000000480","False"
"","","","","","","","","J. Yng","2016-11-23T00:37:55+00:00","https://opencorporates.com/users/11422","user","TRUMP INTERNATIONAL GOLF CLUB II L.C.","us_fl","L02000007230","https://opencorporates.com/companies/us_fl/L02000007230","True"
"","","","","","","","","J. Yng","2016-11-23T00:57:19+00:00","https://opencorporates.com/users/11422","user","TRUMP MIAMI RESORT MANAGEMENT LLC","us_ky","0829015","https://opencorporates.com/companies/us_ky/0829015","True"
"","","","","","","","","J. Yng","2016-11-23T00:57:31+00:00","https://opencorporates.com/users/11422","user","TRUMP MIAMI RESORT MANAGEMENT LLC","us_de","5128245","https://opencorporates.com/companies/us_de/5128245","null"
"","","","","","","","","J. Yng","2016-11-23T01:33:59+00:00","https://opencorporates.com/users/11422","user","BRIARCLIFF PROPERTIES INC.","us_ny","1990727","https://opencorporates.com/companies/us_ny/1990727","False"
"","","","","","","","","J. Yng","2016-11-23T01:36:39+00:00","https://opencorporates.com/users/11422","user","THE DONALD J. TRUMP GOLF CLUB L.C.","us_fl","L96000001303","https://opencorporates.com/companies/us_fl/L96000001303","True"
"","","","","","","","","J. Yng","2016-11-23T01:36:58+00:00","https://opencorporates.com/users/11422","user","MAR-A-LAGO CLUB, L.L.C.","us_fl","M95000000090","https://opencorporates.com/companies/us_fl/M95000000090","False"
"","","","","","","","","J. Yng","2016-11-23T01:37:59+00:00","https://opencorporates.com/users/11422","user","MAR-A-LAGO, INC.","us_fl","H90296","https://opencorporates.com/companies/us_fl/H90296","True"
"","","","","","","","","J. Yng","2016-11-23T01:39:44+00:00","https://opencorporates.com/users/11422","user","DT CONNECT MANAGING MEMBER CORP","us_fl","F12000000952","https://opencorporates.com/companies/us_fl/F12000000952","True"
"","","","","","","","","J. Yng","2016-11-23T01:40:08+00:00","https://opencorporates.com/users/11422","user","DT CONNECT MANAGING MEMBER CORP","us_fl","F12000000952","https://opencorporates.com/companies/us_fl/F12000000952","True"
"","","","","","","","","J. Yng","2016-11-23T01:40:59+00:00","https://opencorporates.com/users/11422","user","TRUMP WORLD PRODUCTIONS MANAGER CORP","us_ny","4154905","https://opencorporates.com/companies/us_ny/4154905","False"
"","","","","","","","","J. Yng","2016-11-23T01:41:08+00:00","https://opencorporates.com/users/11422","user","TRUMP WORLD PRODUCTIONS MANAGER CORP","us_de","5045391","https://opencorporates.com/companies/us_de/5045391","null"
"","","","","","","","","J. Yng","2016-11-23T01:41:25+00:00","https://opencorporates.com/users/11422","user","TRUMP RUFFIN PAYROLL LLC","us_nv","E0631432007-5","https://opencorporates.com/companies/us_nv/E0631432007-5","True"
"","","","","","","","","J. Yng","2016-11-23T01:41:35+00:00","https://opencorporates.com/users/11422","user","TRUMP RUFFIN PAYROLL LLC","us_de","4417082","https://opencorporates.com/companies/us_de/4417082","null"
"","","","","","","","","J. Yng","2016-11-23T01:41:43+00:00","https://opencorporates.com/users/11422","user","TRUMP CASINOS II, INC.","us_nv","C31700-2002","https://opencorporates.com/companies/us_nv/C31700-2002","True"
"","","","","","","","","J. Yng","2016-11-23T01:41:55+00:00","https://opencorporates.com/users/11422","user","THCR/LP CORPORATION","us_nv","C758-2003","https://opencorporates.com/companies/us_nv/C758-2003","True"
"","","","","","","","","J. Yng","2016-11-23T01:42:05+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS GP CORP.","us_ny","3230893","https://opencorporates.com/companies/us_ny/3230893","False"
"","","","","","","","","J. Yng","2016-11-23T01:42:17+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS GP CORP.","us_de","3976619","https://opencorporates.com/companies/us_de/3976619","null"
"","","","","","","","","J. Yng","2016-11-23T01:43:16+00:00","https://opencorporates.com/users/11422","user","TRUMP LAS VEGAS MARKETING AND SALES LLC","us_nv","LLC13669-2002","https://opencorporates.com/companies/us_nv/LLC13669-2002","True"
"","","","","","","","","J. Yng","2016-11-23T01:43:29+00:00","https://opencorporates.com/users/11422","user","TRUMP LAS VEGAS MARKETING AND SALES LLC","us_de","3575220","https://opencorporates.com/companies/us_de/3575220","null"
"","","","","","","","","J. Yng","2016-11-23T01:44:01+00:00","https://opencorporates.com/users/11422","user","TRUMP CASINOS II, INC.","us_de","2279611","https://opencorporates.com/companies/us_de/2279611","null"
"","","","","","","","","J. Yng","2016-11-23T01:44:14+00:00","https://opencorporates.com/users/11422","user","TRUMP TORONTO HOTEL MANAGEMENT CORP","us_ny","3679518","https://opencorporates.com/companies/us_ny/3679518","False"
"","","","","","","","","J. Yng","2016-11-23T01:45:31+00:00","https://opencorporates.com/users/11422","user","DT CONNECT LLC","us_fl","M12000001211","https://opencorporates.com/companies/us_fl/M12000001211","True"
"","","","","","","","","J. Yng","2016-11-23T01:45:42+00:00","https://opencorporates.com/users/11422","user","DT CONNECT LLC","us_de","5115649","https://opencorporates.com/companies/us_de/5115649","null"
"","","","","","","","","J. Yng","2016-11-23T01:46:49+00:00","https://opencorporates.com/users/11422","user","RESTAURANT 40 MEMBER CORP","us_ny","4186063","https://opencorporates.com/companies/us_ny/4186063","False"
"","","","","","","","","J. Yng","2016-11-23T01:47:03+00:00","https://opencorporates.com/users/11422","user","RESTAURANT 40 MEMBER CORP","us_de","5086239","https://opencorporates.com/companies/us_de/5086239","null"
"","","","","","","","","J. Yng","2016-11-23T01:47:16+00:00","https://opencorporates.com/users/11422","user","P.Y. PROPERTIES INC.","us_ny","964166","https://opencorporates.com/companies/us_ny/964166","True"
"","","","","","","","","J. Yng","2016-11-23T01:47:33+00:00","https://opencorporates.com/users/11422","user","T INTERNATIONAL REALTY LLC","us_nv","E0048632013-0","https://opencorporates.com/companies/us_nv/E0048632013-0","False"
"","","","","","","","","J. Yng","2016-11-23T01:49:23+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS HOLLYWOOD LLC","us_fl","M07000003268","https://opencorporates.com/companies/us_fl/M07000003268","False"
"","","","","","","","","J. Yng","2016-11-23T01:49:40+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS HOLLYWOOD LLC","us_de","4331301","https://opencorporates.com/companies/us_de/4331301","null"
"","","","","","","","","J. Yng","2016-11-23T01:49:56+00:00","https://opencorporates.com/users/11422","user","TRUMP DIAMONDHEAD, INC.","us_ms","618969","https://opencorporates.com/companies/us_ms/618969","True"
"","","","","","","","","J. Yng","2016-11-23T01:50:15+00:00","https://opencorporates.com/users/11422","user","TRUMP DIAMONDHEAD, INC.","us_de","2385845","https://opencorporates.com/companies/us_de/2385845","null"
"","","","","","","","","J. Yng","2016-11-23T01:50:37+00:00","https://opencorporates.com/users/11422","user","TRUMP DIAMONDHEAD, INC.","us_nj","0100629752","https://opencorporates.com/companies/us_nj/0100629752","null"
"","","","","","","","","J. Yng","2016-11-23T01:51:00+00:00","https://opencorporates.com/users/11422","user","TRUMP'S CASTLE HOTEL & CASINO, INC.","us_ny","1214634","https://opencorporates.com/companies/us_ny/1214634","False"
"","","","","","","","","J. Yng","2016-11-23T01:51:36+00:00","https://opencorporates.com/users/11422","user","TRUMP ENDEAVOR 12 MANAGER CORP","us_ny","4151482","https://opencorporates.com/companies/us_ny/4151482","False"
"","","","","","","","","J. Yng","2016-11-23T01:52:59+00:00","https://opencorporates.com/users/11422","user","ACE ENTERTAINMENT HOLDINGS INC.","us_nv","C748-2003","https://opencorporates.com/companies/us_nv/C748-2003","True"
"","","","","","","","","J. Yng","2016-11-23T01:53:09+00:00","https://opencorporates.com/users/11422","user","ACE ENTERTAINMENT HOLDINGS INC.","us_nj","0100379004","https://opencorporates.com/companies/us_nj/0100379004","null"
"","","","","","","","","J. Yng","2016-11-23T01:53:26+00:00","https://opencorporates.com/users/11422","user","ACE ENTERTAINMENT HOLDINGS INC.","us_ny","1279897","https://opencorporates.com/companies/us_ny/1279897","False"
"","","","","","","","","J. Yng","2016-11-23T01:53:52+00:00","https://opencorporates.com/users/11422","user","TRUMP PROPERTIES LLC","us_fl","M04000005740","https://opencorporates.com/companies/us_fl/M04000005740","True"
"","","","","","","","","J. Yng","2016-11-23T01:54:14+00:00","https://opencorporates.com/users/11422","user","TRUMP PROPERTIES LLC","us_de","3904345","https://opencorporates.com/companies/us_de/3904345","null"
"","","","","","","","","J. Yng","2016-11-23T01:54:41+00:00","https://opencorporates.com/users/11422","user","TRUMP INTERNATIONAL HOTELS MANAGEMENT LLC","us_nv","E0379472009-4","https://opencorporates.com/companies/us_nv/E0379472009-4","False"
"","","","","","","","","J. Yng","2016-11-23T01:55:21+00:00","https://opencorporates.com/users/11422","user","TRUMP INTERNATIONAL HOTELS MANAGEMENT LLC","us_de","4173930","https://opencorporates.com/companies/us_de/4173930","null"
"","","","","","","","","J. Yng","2016-11-23T01:55:44+00:00","https://opencorporates.com/users/11422","user","TRUMP INTERNATIONAL HOTELS MANAGEMENT LLC","us_ny","3375875","https://opencorporates.com/companies/us_ny/3375875","False"
"","","","","","","","","J. Yng","2016-11-23T01:55:54+00:00","https://opencorporates.com/users/11422","user","TRUMP INTERNATIONAL HOTELS MANAGEMENT LLC","us_fl","M06000005927","https://opencorporates.com/companies/us_fl/M06000005927","False"
"","","","","","","","","J. Yng","2016-11-23T01:56:12+00:00","https://opencorporates.com/users/11422","user","TRUMP INTERNATIONAL HOTELS MANAGEMENT LLC","us_hi","69922C6","https://opencorporates.com/companies/us_hi/69922C6","False"
"","","","","","","","","J. Yng","2016-11-23T01:57:43+00:00","https://opencorporates.com/users/11422","user","BUSY BOYS INVESTMENTS LLC","us_fl","M05000000665","https://opencorporates.com/companies/us_fl/M05000000665","True"
"","","","","","","","","J. Yng","2016-11-23T01:57:54+00:00","https://opencorporates.com/users/11422","user","BUSY BOYS INVESTMENTS LLC","us_de","3918596","https://opencorporates.com/companies/us_de/3918596","null"
"","","","","","","","","J. Yng","2016-11-23T01:59:19+00:00","https://opencorporates.com/users/11422","user","TRUMP INTERNATIONAL MARKETING, INC.","us_ny","1442329","https://opencorporates.com/companies/us_ny/1442329","True"
"","","","","","","","","J. Yng","2016-11-23T01:59:34+00:00","https://opencorporates.com/users/11422","user","TRUMP INTERNATIONAL MARKETING, INC.","us_nj","0100441940","https://opencorporates.com/companies/us_nj/0100441940","null"
"","","","","","","","","J. Yng","2016-11-23T01:59:53+00:00","https://opencorporates.com/users/11422","user","TRUMP CONNECTICUT, INC.","us_ct","0298535","https://opencorporates.com/companies/us_ct/0298535","False"
"","","","","","","","","J. Yng","2016-11-23T02:00:13+00:00","https://opencorporates.com/users/11422","user","PENN YARDS REALTY CORP.","us_ny","961827","https://opencorporates.com/companies/us_ny/961827","True"
"","","","","","","","","J. Yng","2016-11-23T02:00:49+00:00","https://opencorporates.com/users/11422","user","DT AIR CORP.","us_ny","1457341","https://opencorporates.com/companies/us_ny/1457341","True"
"","","","","","","","","J. Yng","2016-11-23T02:01:04+00:00","https://opencorporates.com/users/11422","user","DT AIR CORP.","us_de","2234193","https://opencorporates.com/companies/us_de/2234193","null"
"","","","","","","","","J. Yng","2016-11-23T02:01:27+00:00","https://opencorporates.com/users/11422","user","TRUMP CONNECTICUT, INC.","us_ct","0298535","https://opencorporates.com/companies/us_ct/0298535","False"
"","","","","","","","","J. Yng","2016-11-23T02:01:57+00:00","https://opencorporates.com/users/11422","user","DT ENDEAVOR I LLC","us_ct","1203864","https://opencorporates.com/companies/us_ct/1203864","False"
"","","","","","","","","J. Yng","2016-11-23T02:02:12+00:00","https://opencorporates.com/users/11422","user","DT ENDEAVOR I LLC","us_de","5927150","https://opencorporates.com/companies/us_de/5927150","null"
"","","","","","","","","J. Yng","2016-11-23T02:03:26+00:00","https://opencorporates.com/users/11422","user","TRUMP PRINCESS NEW ORLEANS CORPORATION","us_la","34433126D","https://opencorporates.com/companies/us_la/34433126D","True"
"","","","","","","","","J. Yng","2016-11-23T02:03:41+00:00","https://opencorporates.com/users/11422","user","TRUMP DESIGNS INC.","us_ny","2909551","https://opencorporates.com/companies/us_ny/2909551","True"
"","","","","","","","","J. Yng","2016-11-23T02:04:58+00:00","https://opencorporates.com/users/11422","user","THE TRUMP CORPORATION","us_ny","642339","https://opencorporates.com/companies/us_ny/642339","False"
"","","","","","","","","J. Yng","2016-11-23T02:05:23+00:00","https://opencorporates.com/users/11422","user","THE TRUMP CORPORATION","us_fl","P15991","https://opencorporates.com/companies/us_fl/P15991","True"
"","","","","","","","","J. Yng","2016-11-23T02:06:17+00:00","https://opencorporates.com/users/11422","user","DJT OPERATIONS CX LLC","us_ct","1091299","https://opencorporates.com/companies/us_ct/1091299","False"
"","","","","","","","","J. Yng","2016-11-23T02:08:15+00:00","https://opencorporates.com/users/11422","user","TRUMP BASEBALL INC.","us_ny","1376939","https://opencorporates.com/companies/us_ny/1376939","True"
"","","","","","","","","J. Yng","2016-11-23T02:08:40+00:00","https://opencorporates.com/users/11422","user","DONVAN ENTERPRISES, INC.","us_ny","1372679","https://opencorporates.com/companies/us_ny/1372679","True"
"","","","","","","","","J. Yng","2016-11-23T02:08:55+00:00","https://opencorporates.com/users/11422","user","DONVAN ENTERPRISES, INC.","us_de","2115422","https://opencorporates.com/companies/us_de/2115422","null"
"","","","","","","","","J. Yng","2016-11-23T02:09:21+00:00","https://opencorporates.com/users/11422","user","THC SALES & MARKETING MEMBER CORP","us_ny","4461191","https://opencorporates.com/companies/us_ny/4461191","False"
"","","","","","","","","J. Yng","2016-11-23T02:09:32+00:00","https://opencorporates.com/users/11422","user","THC SALES & MARKETING MEMBER CORP","us_de","5400643","https://opencorporates.com/companies/us_de/5400643","null"
"","","","","","","","","J. Yng","2016-11-23T02:10:17+00:00","https://opencorporates.com/users/11422","user","TRUMP BASEBALL INC.","us_ny","1376939","https://opencorporates.com/companies/us_ny/1376939","True"
"","","","","","","","","J. Yng","2016-11-23T02:12:47+00:00","https://opencorporates.com/users/11422","user","TRUMP 55 WALL CORP.","us_ny","2094987","https://opencorporates.com/companies/us_ny/2094987","True"
"","","","","","","","","J. Yng","2016-11-23T02:13:02+00:00","https://opencorporates.com/users/11422","user","TAG AIR INC.","us_wa","602514155","https://opencorporates.com/companies/us_wa/602514155","False"
"","","","","","","","","J. Yng","2016-11-23T02:15:15+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS WAIKIKI LLC","us_de","4331299","https://opencorporates.com/companies/us_de/4331299","null"
"","","","","","","","","J. Yng","2016-11-23T02:15:49+00:00","https://opencorporates.com/users/11422","user","TRUMP PALM BEACHES CORPORATION","us_fl","M36726","https://opencorporates.com/companies/us_fl/M36726","True"
"","","","","","","","","J. Yng","2016-11-23T02:16:06+00:00","https://opencorporates.com/users/11422","user","TRUMP PALM BEACHES CORPORATION","us_fl","M36726","https://opencorporates.com/companies/us_fl/M36726","True"
"","","","","","","","","J. Yng","2016-11-23T02:29:05+00:00","https://opencorporates.com/users/11422","user","DTTM OPERATIONS LLC","us_ny","4881132","https://opencorporates.com/companies/us_ny/4881132","False"
"","","","","","","","","J. Yng","2016-11-23T02:29:14+00:00","https://opencorporates.com/users/11422","user","DTTM OPERATIONS LLC","us_de","5937554","https://opencorporates.com/companies/us_de/5937554","null"
"","","","","","","","","J. Yng","2016-11-23T02:29:14+00:00","https://opencorporates.com/users/11422","user","DTTM OPERATIONS LLC","us_de","5937554","https://opencorporates.com/companies/us_de/5937554","null"
"","","","","","","","","J. Yng","2016-11-23T02:29:21+00:00","https://opencorporates.com/users/11422","user","DTTM OPERATIONS MANAGING MEMBER CORP","us_de","5937550","https://opencorporates.com/companies/us_de/5937550","null"
"","","","","","","","","J. Yng","2016-11-23T22:46:52+00:00","https://opencorporates.com/users/11422","user","THE DONALD J. TRUMP FOUNDATION, INC.","us_ny","1145728","https://opencorporates.com/companies/us_ny/1145728","False"
"","","","","","","","","J. Yng","2016-11-23T22:49:19+00:00","https://opencorporates.com/users/11422","user","40 WALL STREET COMMERCIAL LLC","us_ny","3870672","https://opencorporates.com/companies/us_ny/3870672","False"
"","","","","","","","","J. Yng","2016-11-23T22:49:35+00:00","https://opencorporates.com/users/11422","user","40 WALL STREET COMMERCIAL LLC","us_de","4724693","https://opencorporates.com/companies/us_de/4724693","null"
"","","","","","","","","J. Yng","2016-11-23T22:51:26+00:00","https://opencorporates.com/users/11422","user","40 WALL STREET LLC","us_ny","2252586","https://opencorporates.com/companies/us_ny/2252586","False"
"","","","","","","","","J. Yng","2016-11-23T22:53:25+00:00","https://opencorporates.com/users/11422","user","D B PACE ACQUISITION, LLC","us_sc","733672","https://opencorporates.com/companies/us_sc/733672","False"
"","","","","","","","","J. Yng","2016-11-23T22:55:00+00:00","https://opencorporates.com/users/11422","user","DT APP WARRANT HOLDING LLC","us_ny","4213296","https://opencorporates.com/companies/us_ny/4213296","False"
"","","","","","","","","J. Yng","2016-11-23T22:55:13+00:00","https://opencorporates.com/users/11422","user","DT APP WARRANT HOLDING LLC","us_de","5118445","https://opencorporates.com/companies/us_de/5118445","null"
"","","","","","","","","J. Yng","2016-11-23T22:56:11+00:00","https://opencorporates.com/users/11422","user","DT CONNECT II LLC","us_fl","M14000005546","https://opencorporates.com/companies/us_fl/M14000005546","False"
"","","","","","","","","J. Yng","2016-11-23T22:56:19+00:00","https://opencorporates.com/users/11422","user","DT CONNECT II LLC","us_de","5578688","https://opencorporates.com/companies/us_de/5578688","null"
"","","","","","","","","J. Yng","2016-11-23T22:59:41+00:00","https://opencorporates.com/users/11422","user","EID VENTURE I CORPORATION","us_de","5329220","https://opencorporates.com/companies/us_de/5329220","null"
"","","","","","","","","J. Yng","2016-11-23T22:59:57+00:00","https://opencorporates.com/users/11422","user","EID VENTURE I CORPORATION","us_ny","4845486","https://opencorporates.com/companies/us_ny/4845486","False"
"","","","","","","","","J. Yng","2016-11-23T23:00:07+00:00","https://opencorporates.com/users/11422","user","EID VENTURE I LLC","us_ny","4845483","https://opencorporates.com/companies/us_ny/4845483","False"
"","","","","","","","","J. Yng","2016-11-23T23:00:43+00:00","https://opencorporates.com/users/11422","user","EID VENTURE I LLC","us_de","5327476","https://opencorporates.com/companies/us_de/5327476","null"
"","","","","","","","","J. Yng","2016-11-23T23:01:27+00:00","https://opencorporates.com/users/11422","user","EID VENTURE II LLC","us_ny","4981402","https://opencorporates.com/companies/us_ny/4981402","False"
"","","","","","","","","J. Yng","2016-11-23T23:01:47+00:00","https://opencorporates.com/users/11422","user","EID VENTURE II LLC","us_de","5927169","https://opencorporates.com/companies/us_de/5927169","null"
"","","","","","","","","J. Yng","2016-11-23T23:02:04+00:00","https://opencorporates.com/users/11422","user","EID VENTURE II MEMBER CORP","us_ny","4981471","https://opencorporates.com/companies/us_ny/4981471","False"
"","","","","","","","","J. Yng","2016-11-23T23:02:17+00:00","https://opencorporates.com/users/11422","user","EID VENTURE II MEMBER CORP","us_de","5927154","https://opencorporates.com/companies/us_de/5927154","null"
"","","","","","","","","J. Yng","2016-11-23T23:03:43+00:00","https://opencorporates.com/users/11422","user","GOLF PRODUCTIONS LLC","us_de","4699148","https://opencorporates.com/companies/us_de/4699148","null"
"","","","","","","","","J. Yng","2016-11-23T23:04:46+00:00","https://opencorporates.com/users/11422","user","IDENTITY THEFT PRODUCTIONS MEMBER CORP","us_de","4672429","https://opencorporates.com/companies/us_de/4672429","null"
"","","","","","","","","J. Yng","2016-11-23T23:04:50+00:00","https://opencorporates.com/users/11422","user","IDENTITY THEFT PRODUCTIONS LLC","us_de","4672451","https://opencorporates.com/companies/us_de/4672451","null"
"","","","","","","","","J. Yng","2016-11-23T23:05:53+00:00","https://opencorporates.com/users/11422","user","JUPITER GOLF CLUB LLC","us_fl","M12000005532","https://opencorporates.com/companies/us_fl/M12000005532","False"
"","","","","","","","","J. Yng","2016-11-23T23:06:36+00:00","https://opencorporates.com/users/11422","user","LFB ACQUISITION LLC","us_nj","0600149249","https://opencorporates.com/companies/us_nj/0600149249","null"
"","","","","","","","","J. Yng","2016-11-23T23:06:42+00:00","https://opencorporates.com/users/11422","user","LFB ACQUISITION LLC","us_de","3563589","https://opencorporates.com/companies/us_de/3563589","null"
"","","","","","","","","J. Yng","2016-11-23T23:12:24+00:00","https://opencorporates.com/users/11422","user","OPO HOTEL MANAGER LLC","us_ny","4804072","https://opencorporates.com/companies/us_ny/4804072","False"
"","","","","","","","","J. Yng","2016-11-23T23:12:42+00:00","https://opencorporates.com/users/11422","user","OPO HOTEL MANAGER LLC","us_dc","EXTUID_4157192","https://opencorporates.com/companies/us_dc/EXTUID_4157192","False"
"","","","","","","","","J. Yng","2016-11-23T23:12:49+00:00","https://opencorporates.com/users/11422","user","OPO HOTEL MANAGER LLC","us_de","5349641","https://opencorporates.com/companies/us_de/5349641","null"
"","","","","","","","","J. Yng","2016-11-23T23:14:18+00:00","https://opencorporates.com/users/11422","user","PARAMOUNT RPV HOLDINGS LLC","us_ny","4360237","https://opencorporates.com/companies/us_ny/4360237","False"
"","","","","","","","","J. Yng","2016-11-23T23:14:23+00:00","https://opencorporates.com/users/11422","user","PARAMOUNT RPV HOLDINGS LLC","us_nj","0600396186","https://opencorporates.com/companies/us_nj/0600396186","null"
"","","","","","","","","J. Yng","2016-11-23T23:14:29+00:00","https://opencorporates.com/users/11422","user","PARAMOUNT RPV HOLDINGS LLC","us_de","5062507","https://opencorporates.com/companies/us_de/5062507","null"
"","","","","","","","","J. Yng","2016-11-23T23:15:17+00:00","https://opencorporates.com/users/11422","user","PARK BRIAR ASSOCIATES, L.L.C.","us_ny","1979286","https://opencorporates.com/companies/us_ny/1979286","True"
"","","","","","","","","J. Yng","2016-11-23T23:15:20+00:00","https://opencorporates.com/users/11422","user","PARK BRIAR ASSOCIATES, L.L.C.","us_ny","1997495","https://opencorporates.com/companies/us_ny/1997495","False"
"","","","","","","","","J. Yng","2016-11-23T23:15:53+00:00","https://opencorporates.com/users/11422","user","PINE HILL DEVELOPMENT LLC","us_de","5517271","https://opencorporates.com/companies/us_de/5517271","null"
"","","","","","","","","J. Yng","2016-11-23T23:15:57+00:00","https://opencorporates.com/users/11422","user","PINE HILL DEVELOPMENT LLC","us_nj","0600409634","https://opencorporates.com/companies/us_nj/0600409634","null"
"","","","","","","","","J. Yng","2016-11-23T23:16:30+00:00","https://opencorporates.com/users/11422","user","POKER VENTURE LLC","us_nv","E0416212012-5","https://opencorporates.com/companies/us_nv/E0416212012-5","False"
"","","","","","","","","J. Yng","2016-11-23T23:16:32+00:00","https://opencorporates.com/users/11422","user","POKER VENTURE LLC","us_nv","E0416212012-5","https://opencorporates.com/companies/us_nv/E0416212012-5","False"
"","","","","","","","","J. Yng","2016-11-23T23:16:41+00:00","https://opencorporates.com/users/11422","user","POKER VENTURE LLC","us_nj","0600401640","https://opencorporates.com/companies/us_nj/0600401640","null"
"","","","","","","","","J. Yng","2016-11-23T23:16:47+00:00","https://opencorporates.com/users/11422","user","POKER VENTURE LLC","us_de","5125918","https://opencorporates.com/companies/us_de/5125918","null"
"","","","","","","","","J. Yng","2016-11-23T23:19:58+00:00","https://opencorporates.com/users/11422","user","RPV DEVELOPMENT LLC","us_ca","200223810023","https://opencorporates.com/companies/us_ca/200223810023","False"
"","","","","","","","","J. Yng","2016-11-23T23:20:10+00:00","https://opencorporates.com/users/11422","user","RPV DEVELOPMENT LLC","us_de","3555506","https://opencorporates.com/companies/us_de/3555506","null"
"","","","","","","","","J. Yng","2016-11-23T23:23:01+00:00","https://opencorporates.com/users/11422","user","SHORE HAVEN MANAGEMENT CORP.","us_ny","63100","https://opencorporates.com/companies/us_ny/63100","True"
"","","","","","","","","J. Yng","2016-11-23T23:23:46+00:00","https://opencorporates.com/users/11422","user","SHORE HAVEN APARTMENTS NO. 1 INC.","us_ny","80492","https://opencorporates.com/companies/us_ny/80492","False"
"","","","","","","","","J. Yng","2016-11-23T23:25:26+00:00","https://opencorporates.com/users/11422","user","RESTAURANT 40 LLC","us_de","5086242","https://opencorporates.com/companies/us_de/5086242","null"
"","","","","","","","","J. Yng","2016-11-23T23:25:35+00:00","https://opencorporates.com/users/11422","user","RESTAURANT 40 LLC","us_ny","4182764","https://opencorporates.com/companies/us_ny/4182764","False"
"","","","","","","","","J. Yng","2016-11-23T23:26:55+00:00","https://opencorporates.com/users/11422","user","THC CENTRAL RESERVATIONS LLC","us_de","5399851","https://opencorporates.com/companies/us_de/5399851","null"
"","","","","","","","","J. Yng","2016-11-23T23:27:03+00:00","https://opencorporates.com/users/11422","user","THC CENTRAL RESERVATIONS LLC","us_ny","4460030","https://opencorporates.com/companies/us_ny/4460030","False"
"","","","","","","","","J. Yng","2016-11-23T23:27:38+00:00","https://opencorporates.com/users/11422","user","THC CHINA DEVELOPMENT MANAGEMENT CORP","us_de","4508898","https://opencorporates.com/companies/us_de/4508898","null"
"","","","","","","","","J. Yng","2016-11-23T23:28:26+00:00","https://opencorporates.com/users/11422","user","THC MIAMI RESTAURANT HOSPITALITY LLC","us_fl","M13000000755","https://opencorporates.com/companies/us_fl/M13000000755","False"
"","","","","","","","","J. Yng","2016-11-23T23:28:32+00:00","https://opencorporates.com/users/11422","user","THC MIAMI RESTAURANT HOSPITALITY LLC","us_de","5283475","https://opencorporates.com/companies/us_de/5283475","null"
"","","","","","","","","J. Yng","2016-11-23T23:29:10+00:00","https://opencorporates.com/users/11422","user","THC SALES & MARKETING LLC","us_de","5400642","https://opencorporates.com/companies/us_de/5400642","null"
"","","","","","","","","J. Yng","2016-11-23T23:29:16+00:00","https://opencorporates.com/users/11422","user","THC SALES & MARKETING LLC","us_ny","4460491","https://opencorporates.com/companies/us_ny/4460491","False"
"","","","","","","","","J. Yng","2016-11-23T23:30:06+00:00","https://opencorporates.com/users/11422","user","THC SERVICES SHENZHEN LLC","us_de","5646832","https://opencorporates.com/companies/us_de/5646832","null"
